Tool,Rate 1,Rate 2
AMBUR,0.132078408,0.132078408
AMBUR,0.13057138,0.13057138
AMBUR,0.129064352,0.129064352
AMBUR,0.121529212,0.121529212
AMBUR,0.120022184,0.120022184
AMBUR,0.119636572,0.119636572
AMBUR,0.121453571,0.121453571
AMBUR,0.128721567,0.128721567
AMBUR,0.130538566,0.130538566
AMBUR,0.132355564,0.132355564
AMBUR,0.134172563,0.134172563
AMBUR,0.141440559,0.141440559
AMBUR,0.143257558,0.143257558
AMBUR,0.143684324,0.143684324
AMBUR,0.143713923,0.143713923
AMBUR,0.143832318,0.143832318
AMBUR,0.143861916,0.143861916
AMBUR,0.143891515,0.143891515
AMBUR,0.143921114,0.143921114
AMBUR,0.144039509,0.144039509
AMBUR,0.144069107,0.144069107
AMBUR,0.144098706,0.144098706
AMBUR,0.144128305,0.144128305
AMBUR,0.141599844,0.141599844
AMBUR,0.139966773,0.139966773
AMBUR,0.138333703,0.138333703
AMBUR,0.136700632,0.136700632
AMBUR,0.130168351,0.130168351
AMBUR,0.12853528,0.12853528
AMBUR,0.12690221,0.12690221
AMBUR,0.125269139,0.125269139
AMBUR,0.120404538,0.120404538
AMBUR,0.12006944,0.12006944
AMBUR,0.119734341,0.119734341
AMBUR,0.119399243,0.119399243
AMBUR,0.118058848,0.118058848
AMBUR,0.117723749,0.117723749
AMBUR,0.117388651,0.117388651
AMBUR,0.117053552,0.117053552
AMBUR,0.115713157,0.115713157
AMBUR,0.115378059,0.115378059
AMBUR,0.11504296,0.11504296
AMBUR,0.114707861,0.114707861
AMBUR,0.113367467,0.113367467
AMBUR,0.113032368,0.113032368
AMBUR,0.112697269,0.112697269
AMBUR,0.112637864,0.112637864
AMBUR,0.112713825,0.112713825
AMBUR,0.112941707,0.112941707
AMBUR,0.113017668,0.113017668
AMBUR,0.113093628,0.113093628
AMBUR,0.113169589,0.113169589
AMBUR,0.11324555,0.11324555
AMBUR,0.113549393,0.113549393
AMBUR,0.113625354,0.113625354
AMBUR,0.113701314,0.113701314
AMBUR,0.113777275,0.113777275
AMBUR,0.114302751,0.114302751
AMBUR,0.11509581,0.11509581
AMBUR,0.115888869,0.115888869
AMBUR,0.116681928,0.116681928
AMBUR,0.119854164,0.119854164
AMBUR,0.120647223,0.120647223
AMBUR,0.121440282,0.121440282
AMBUR,0.122233342,0.122233342
AMBUR,0.125405578,0.125405578
AMBUR,0.126198637,0.126198637
AMBUR,0.126991696,0.126991696
AMBUR,0.127784755,0.127784755
AMBUR,0.130956991,0.130956991
AMBUR,0.13175005,0.13175005
AMBUR,0.132543109,0.132543109
AMBUR,0.133336168,0.133336168
AMBUR,0.138581641,0.138581641
AMBUR,0.139904652,0.139904652
AMBUR,0.141227663,0.141227663
AMBUR,0.142550674,0.142550674
AMBUR,0.147842719,0.147842719
AMBUR,0.14916573,0.14916573
AMBUR,0.150488741,0.150488741
AMBUR,0.151811752,0.151811752
AMBUR,0.157103796,0.157103796
AMBUR,0.158426807,0.158426807
AMBUR,0.159749819,0.159749819
AMBUR,0.16107283,0.16107283
AMBUR,0.166364874,0.166364874
AMBUR,0.167687885,0.167687885
AMBUR,0.171238165,0.171238165
AMBUR,0.175684209,0.175684209
AMBUR,0.193468387,0.193468387
AMBUR,0.197914432,0.197914432
AMBUR,0.202360476,0.202360476
AMBUR,0.206806521,0.206806521
AMBUR,0.224590699,0.224590699
AMBUR,0.229036743,0.229036743
AMBUR,0.233482788,0.233482788
AMBUR,0.237928832,0.237928832
AMBUR,0.255420704,0.255420704
AMBUR,0.259454592,0.259454592
AMBUR,0.26348848,0.26348848
AMBUR,0.266791463,0.266791463
AMBUR,0.268321715,0.268321715
AMBUR,0.274442725,0.274442725
AMBUR,0.275972977,0.275972977
AMBUR,0.27750323,0.27750323
AMBUR,0.279033482,0.279033482
AMBUR,0.285154492,0.285154492
AMBUR,0.286684744,0.286684744
AMBUR,0.288214997,0.288214997
AMBUR,0.289745249,0.289745249
AMBUR,0.291605844,0.291605844
AMBUR,0.291894179,0.291894179
AMBUR,0.292182515,0.292182515
AMBUR,0.29247085,0.29247085
AMBUR,0.293624191,0.293624191
AMBUR,0.293912526,0.293912526
AMBUR,0.294200862,0.294200862
AMBUR,0.294489196,0.294489196
AMBUR,0.305068496,0.305068496
AMBUR,0.308020557,0.308020557
AMBUR,0.310972618,0.310972618
AMBUR,0.313924679,0.313924679
AMBUR,0.325732924,0.325732924
AMBUR,0.328684985,0.328684985
AMBUR,0.331637046,0.331637046
AMBUR,0.334589108,0.334589108
AMBUR,0.344561228,0.344561228
AMBUR,0.345931739,0.345931739
AMBUR,0.34730225,0.34730225
AMBUR,0.34867276,0.34867276
AMBUR,0.354154803,0.354154803
AMBUR,0.355525314,0.355525314
AMBUR,0.356895825,0.356895825
AMBUR,0.358266336,0.358266336
AMBUR,0.364467657,0.364467657
AMBUR,0.366022818,0.366022818
AMBUR,0.367577978,0.367577978
AMBUR,0.369133139,0.369133139
AMBUR,0.371273978,0.371273978
AMBUR,0.37120878,0.37120878
AMBUR,0.371143582,0.371143582
AMBUR,0.371078384,0.371078384
AMBUR,0.37081759,0.37081759
AMBUR,0.370752392,0.370752392
AMBUR,0.370687194,0.370687194
AMBUR,0.370621996,0.370621996
AMBUR,0.370361202,0.370361202
AMBUR,0.370929257,0.370929257
AMBUR,0.372503039,0.372503039
AMBUR,0.374076821,0.374076821
AMBUR,0.381945732,0.381945732
AMBUR,0.383519514,0.383519514
AMBUR,0.385093296,0.385093296
AMBUR,0.386667078,0.386667078
AMBUR,0.391388424,0.391388424
AMBUR,0.392962207,0.392962207
AMBUR,0.394535989,0.394535989
AMBUR,0.396109771,0.396109771
AMBUR,0.396645792,0.396645792
AMBUR,0.392605314,0.392605314
AMBUR,0.391595195,0.391595195
AMBUR,0.390585075,0.390585075
AMBUR,0.389574956,0.389574956
AMBUR,0.385534478,0.385534478
AMBUR,0.384524359,0.384524359
AMBUR,0.383514239,0.383514239
AMBUR,0.382504119,0.382504119
AMBUR,0.378463641,0.378463641
AMBUR,0.377453522,0.377453522
AMBUR,0.376443403,0.376443403
AMBUR,0.375433283,0.375433283
AMBUR,0.371392805,0.371392805
AMBUR,0.370382686,0.370382686
AMBUR,0.370186265,0.370186265
AMBUR,0.370869556,0.370869556
AMBUR,0.373602724,0.373602724
AMBUR,0.374286016,0.374286016
AMBUR,0.374969307,0.374969307
AMBUR,0.375652599,0.375652599
AMBUR,0.378385766,0.378385766
AMBUR,0.379069058,0.379069058
AMBUR,0.37975235,0.37975235
AMBUR,0.380435642,0.380435642
AMBUR,0.383025112,0.383025112
AMBUR,0.383236666,0.383236666
AMBUR,0.38344822,0.38344822
AMBUR,0.383659774,0.383659774
AMBUR,0.38450599,0.38450599
AMBUR,0.384717544,0.384717544
AMBUR,0.384929099,0.384929099
AMBUR,0.385140652,0.385140652
AMBUR,0.385986869,0.385986869
AMBUR,0.386198423,0.386198423
AMBUR,0.386409977,0.386409977
AMBUR,0.386621531,0.386621531
AMBUR,0.387467747,0.387467747
AMBUR,0.387679302,0.387679302
AMBUR,0.387890855,0.387890855
AMBUR,0.38810241,0.38810241
AMBUR,0.388948626,0.388948626
AMBUR,0.38916018,0.38916018
AMBUR,0.389371734,0.389371734
AMBUR,0.231018696,0.231018696
AMBUR,0.231799861,0.231799861
AMBUR,0.232581028,0.232581028
AMBUR,0.233362194,0.233362194
AMBUR,0.23414336,0.23414336
AMBUR,0.236486858,0.236486858
AMBUR,0.237268024,0.237268024
AMBUR,0.23823949,0.23823949
AMBUR,0.23966948,0.23966948
AMBUR,0.241099471,0.241099471
AMBUR,0.243547867,0.243547867
AMBUR,0.242552482,0.242552482
AMBUR,0.241557097,0.241557097
AMBUR,0.240561712,0.240561712
AMBUR,0.237575557,0.237575557
AMBUR,0.236580172,0.236580172
AMBUR,0.235584787,0.235584787
AMBUR,0.234589402,0.234589402
AMBUR,0.233594017,0.233594017
AMBUR,0.231738888,0.231738888
AMBUR,0.232011376,0.232011376
AMBUR,0.232283864,0.232283864
AMBUR,0.232556352,0.232556352
AMBUR,0.233646304,0.233646304
AMBUR,0.233918791,0.233918791
AMBUR,0.234191279,0.234191279
AMBUR,0.234463767,0.234463767
AMBUR,0.235553719,0.235553719
AMBUR,0.237703221,0.237703221
AMBUR,0.240246153,0.240246153
AMBUR,0.242789085,0.242789085
AMBUR,0.245332018,0.245332018
AMBUR,0.252960816,0.252960816
AMBUR,0.255503748,0.255503748
AMBUR,0.25810672,0.25810672
AMBUR,0.260720134,0.260720134
AMBUR,0.27117379,0.27117379
AMBUR,0.273787204,0.273787204
AMBUR,0.276400618,0.276400618
AMBUR,0.279014032,0.279014032
AMBUR,0.281627446,0.281627446
AMBUR,0.274005863,0.274005863
AMBUR,0.271373844,0.271373844
AMBUR,0.268741824,0.268741824
AMBUR,0.266109805,0.266109805
AMBUR,0.263477785,0.263477785
AMBUR,0.255581727,0.255581727
AMBUR,0.252949707,0.252949707
AMBUR,0.250317688,0.250317688
AMBUR,0.247685669,0.247685669
AMBUR,0.245053649,0.245053649
AMBUR,0.237157591,0.237157591
AMBUR,0.235729103,0.235729103
AMBUR,0.235484441,0.235484441
AMBUR,0.23523978,0.23523978
AMBUR,0.234995118,0.234995118
AMBUR,0.234261132,0.234261132
AMBUR,0.23401647,0.23401647
AMBUR,0.233771808,0.233771808
AMBUR,0.233527146,0.233527146
AMBUR,0.233282484,0.233282484
AMBUR,0.229256569,0.229256569
AMBUR,0.22701841,0.22701841
AMBUR,0.224780251,0.224780251
AMBUR,0.222542092,0.222542092
AMBUR,0.220303933,0.220303933
AMBUR,0.213589455,0.213589455
AMBUR,0.211351296,0.211351296
AMBUR,0.209113137,0.209113137
AMBUR,0.206874978,0.206874978
AMBUR,0.204636818,0.204636818
AMBUR,0.197922341,0.197922341
AMBUR,0.195684182,0.195684182
AMBUR,0.193446023,0.193446023
AMBUR,0.191207863,0.191207863
AMBUR,0.188969704,0.188969704
AMBUR,0.180017067,0.180017067
AMBUR,0.177778908,0.177778908
AMBUR,0.175540749,0.175540749
AMBUR,0.17330259,0.17330259
AMBUR,0.165443264,0.165443264
AMBUR,0.163496921,0.163496921
AMBUR,0.161550577,0.161550577
AMBUR,0.159604233,0.159604233
AMBUR,0.151818859,0.151818859
AMBUR,0.149872516,0.149872516
AMBUR,0.147926172,0.147926172
AMBUR,0.145979829,0.145979829
AMBUR,0.138194454,0.138194454
AMBUR,0.136318352,0.136318352
AMBUR,0.134702817,0.134702817
AMBUR,0.133087283,0.133087283
AMBUR,0.126625144,0.126625144
AMBUR,0.125009609,0.125009609
AMBUR,0.123394075,0.123394075
AMBUR,0.12177854,0.12177854
AMBUR,0.120163005,0.120163005
AMBUR,0.115316401,0.115316401
AMBUR,0.113700866,0.113700866
AMBUR,0.112085332,0.112085332
AMBUR,0.110469797,0.110469797
AMBUR,0.108854262,0.108854262
AMBUR,0.104007658,0.104007658
AMBUR,0.102392123,0.102392123
AMBUR,0.100776589,0.100776589
AMBUR,0.099161054,0.099161054
AMBUR,0.097545519,0.097545519
AMBUR,0.092698915,0.092698915
AMBUR,0.09108338,0.09108338
AMBUR,0.089467846,0.089467846
AMBUR,0.087852311,0.087852311
AMBUR,0.086236776,0.086236776
AMBUR,0.081390172,0.081390172
AMBUR,0.079774638,0.079774638
AMBUR,0.078159103,0.078159103
AMBUR,0.076543568,0.076543568
AMBUR,0.074928033,0.074928033
AMBUR,0.070081429,0.070081429
AMBUR,0.068465895,0.068465895
AMBUR,0.06685036,0.06685036
AMBUR,0.065234825,0.065234825
AMBUR,0.063619291,0.063619291
AMBUR,0.058772687,0.058772687
AMBUR,0.057157152,0.057157152
AMBUR,0.055541617,0.055541617
AMBUR,0.053926082,0.053926082
AMBUR,0.052310548,0.052310548
AMBUR,0.047463944,0.047463944
AMBUR,0.045848409,0.045848409
AMBUR,0.044232874,0.044232874
AMBUR,0.04261734,0.04261734
AMBUR,0.041001805,0.041001805
AMBUR,0.034539666,0.034539666
AMBUR,0.032924131,0.032924131
AMBUR,0.03064776,0.03064776
AMBUR,0.027752734,0.027752734
AMBUR,0.016172635,0.016172635
AMBUR,0.013277609,0.013277609
AMBUR,0.010382584,0.010382584
AMBUR,0.007487559,0.007487559
AMBUR,0.004092541,0.004092541
AMBUR,0.006611604,0.006611604
AMBUR,0.009013354,0.009013354
AMBUR,0.011415104,0.011415104
AMBUR,0.021022103,0.021022103
AMBUR,0.023423853,0.023423853
AMBUR,0.025825602,0.025825602
AMBUR,0.028227352,0.028227352
AMBUR,0.037834351,0.037834351
AMBUR,0.040236101,0.040236101
AMBUR,0.042637851,0.042637851
AMBUR,0.045039601,0.045039601
AMBUR,0.04744135,0.04744135
AMBUR,0.0546466,0.0546466
AMBUR,0.057048349,0.057048349
AMBUR,0.059450099,0.059450099
AMBUR,0.061851849,0.061851849
AMBUR,0.064253598,0.064253598
AMBUR,0.065616652,0.065616652
AMBUR,0.066064489,0.066064489
AMBUR,0.066512325,0.066512325
AMBUR,0.066960162,0.066960162
AMBUR,0.067407998,0.067407998
AMBUR,0.068751508,0.068751508
AMBUR,0.069199344,0.069199344
AMBUR,0.069647181,0.069647181
AMBUR,0.070095018,0.070095018
AMBUR,0.069668733,0.069668733
AMBUR,0.066479835,0.066479835
AMBUR,0.065416868,0.065416868
AMBUR,0.064353902,0.064353902
AMBUR,0.063290936,0.063290936
AMBUR,0.06222797,0.06222797
AMBUR,0.059039071,0.059039071
AMBUR,0.057976105,0.057976105
AMBUR,0.056913139,0.056913139
AMBUR,0.055850172,0.055850172
AMBUR,0.054787206,0.054787206
AMBUR,0.048389158,0.048389158
AMBUR,0.046078126,0.046078126
AMBUR,0.044119245,0.044119245
AMBUR,0.042576502,0.042576502
AMBUR,0.04103376,0.04103376
AMBUR,0.036405531,0.036405531
AMBUR,0.034862788,0.034862788
AMBUR,0.033320045,0.033320045
AMBUR,0.031777302,0.031777302
AMBUR,0.030234559,0.030234559
AMBUR,0.023592077,0.023592077
AMBUR,0.021874995,0.021874995
AMBUR,0.020157912,0.020157912
AMBUR,0.018672178,0.018672178
AMBUR,0.020282192,0.020282192
AMBUR,0.020818863,0.020818863
AMBUR,0.021355535,0.021355535
AMBUR,0.021892206,0.021892206
AMBUR,0.022428877,0.022428877
AMBUR,0.024575563,0.024575563
AMBUR,0.025112234,0.025112234
AMBUR,0.025648905,0.025648905
AMBUR,0.026185576,0.026185576
AMBUR,0.028332262,0.028332262
AMBUR,0.028868933,0.028868933
AMBUR,0.029405605,0.029405605
AMBUR,0.029942276,0.029942276
AMBUR,0.032088961,0.032088961
AMBUR,0.032625632,0.032625632
AMBUR,0.033162304,0.033162304
AMBUR,0.033698975,0.033698975
AMBUR,0.034235646,0.034235646
AMBUR,0.03584566,0.03584566
AMBUR,0.036382332,0.036382332
AMBUR,0.036919003,0.036919003
AMBUR,0.037455674,0.037455674
AMBUR,0.037992346,0.037992346
AMBUR,0.03960236,0.03960236
AMBUR,0.040139031,0.040139031
AMBUR,0.041650725,0.041650725
AMBUR,0.043178183,0.043178183
AMBUR,0.04470564,0.04470564
AMBUR,0.049288013,0.049288013
AMBUR,0.050815471,0.050815471
AMBUR,0.052342928,0.052342928
AMBUR,0.053870386,0.053870386
AMBUR,0.055397843,0.055397843
AMBUR,0.059980216,0.059980216
AMBUR,0.061263196,0.061263196
AMBUR,0.061368832,0.061368832
AMBUR,0.061474469,0.061474469
AMBUR,0.061580105,0.061580105
AMBUR,0.061897015,0.061897015
AMBUR,0.061884987,0.061884987
AMBUR,0.060999281,0.060999281
AMBUR,0.060113576,0.060113576
AMBUR,0.05922787,0.05922787
AMBUR,0.056570753,0.056570753
AMBUR,0.055685047,0.055685047
AMBUR,0.054799341,0.054799341
AMBUR,0.053913635,0.053913635
AMBUR,0.05302793,0.05302793
AMBUR,0.050370813,0.050370813
AMBUR,0.049485107,0.049485107
AMBUR,0.048599401,0.048599401
AMBUR,0.047713695,0.047713695
AMBUR,0.046827989,0.046827989
AMBUR,0.043285167,0.043285167
AMBUR,0.042399461,0.042399461
AMBUR,0.041513755,0.041513755
AMBUR,0.040628049,0.040628049
AMBUR,0.037970932,0.037970932
AMBUR,0.037085226,0.037085226
AMBUR,0.03619952,0.03619952
AMBUR,0.035313815,0.035313815
AMBUR,0.034428109,0.034428109
AMBUR,0.030885286,0.030885286
AMBUR,0.02999958,0.02999958
AMBUR,0.029113875,0.029113875
AMBUR,0.028228169,0.028228169
AMBUR,0.023796638,0.023796638
AMBUR,0.022645151,0.022645151
AMBUR,0.022403485,0.022403485
AMBUR,0.022525841,0.022525841
AMBUR,0.023015263,0.023015263
AMBUR,0.023137618,0.023137618
AMBUR,0.023259974,0.023259974
AMBUR,0.02338233,0.02338233
AMBUR,0.023504685,0.023504685
AMBUR,0.023871751,0.023871751
AMBUR,0.023994107,0.023994107
AMBUR,0.024116462,0.024116462
AMBUR,0.024238818,0.024238818
AMBUR,0.02472824,0.02472824
AMBUR,0.023845128,0.023845128
AMBUR,0.022182093,0.022182093
AMBUR,0.020519058,0.020519058
AMBUR,0.018856024,0.018856024
AMBUR,0.01386692,0.01386692
AMBUR,0.012203885,0.012203885
AMBUR,0.01054085,0.01054085
AMBUR,0.008877815,0.008877815
AMBUR,0.00721478,0.00721478
AMBUR,0.002225676,0.002225676
AMBUR,0.000562641,0.000562641
AMBUR,0.001100393,0.001100393
AMBUR,0.002763428,0.002763428
AMBUR,0.004426463,0.004426463
AMBUR,0.009415567,0.009415567
AMBUR,0.011078602,0.011078602
AMBUR,0.012741636,0.012741636
AMBUR,0.014404671,0.014404671
AMBUR,0.016067706,0.016067706
AMBUR,0.017955413,0.017955413
AMBUR,0.018451841,0.018451841
AMBUR,0.017410028,0.017410028
AMBUR,0.014287273,0.014287273
AMBUR,0.011164519,0.011164519
AMBUR,0.001796257,0.001796257
AMBUR,0.001326497,0.001326497
AMBUR,0.004449251,0.004449251
AMBUR,0.007572005,0.007572005
AMBUR,0.010694759,0.010694759
AMBUR,0.02239906,0.02239906
AMBUR,0.027423898,0.027423898
AMBUR,0.032448736,0.032448736
AMBUR,0.037473574,0.037473574
AMBUR,0.042498412,0.042498412
AMBUR,0.057572927,0.057572927
AMBUR,0.062597765,0.062597765
AMBUR,0.067622603,0.067622603
AMBUR,0.072647441,0.072647441
AMBUR,0.077672279,0.077672279
AMBUR,0.092746793,0.092746793
AMBUR,0.097771631,0.097771631
AMBUR,0.102796469,0.102796469
AMBUR,0.105767742,0.105767742
AMBUR,0.107677367,0.107677367
AMBUR,0.115315866,0.115315866
AMBUR,0.117225491,0.117225491
AMBUR,0.119135116,0.119135116
AMBUR,0.121044741,0.121044741
AMBUR,0.123122652,0.123122652
AMBUR,0.133508359,0.133508359
AMBUR,0.138701212,0.138701212
AMBUR,0.143894066,0.143894066
AMBUR,0.14908692,0.14908692
AMBUR,0.154279773,0.154279773
AMBUR,0.175051187,0.175051187
AMBUR,0.18024404,0.18024404
AMBUR,0.185436894,0.185436894
AMBUR,0.190629747,0.190629747
AMBUR,0.211401161,0.211401161
AMBUR,0.216594015,0.216594015
AMBUR,0.221786868,0.221786868
AMBUR,0.226979721,0.226979721
AMBUR,0.232172575,0.232172575
AMBUR,0.247479993,0.247479993
AMBUR,0.24949733,0.24949733
AMBUR,0.251514668,0.251514668
AMBUR,0.253532005,0.253532005
AMBUR,0.255549342,0.255549342
AMBUR,0.256832884,0.256832884
AMBUR,0.255748117,0.255748117
AMBUR,0.254663352,0.254663352
AMBUR,0.253578585,0.253578585
AMBUR,0.25249382,0.25249382
AMBUR,0.249239522,0.249239522
AMBUR,0.248154756,0.248154756
AMBUR,0.24706999,0.24706999
AMBUR,0.245985224,0.245985224
AMBUR,0.244900458,0.244900458
AMBUR,0.24164616,0.24164616
AMBUR,0.240561394,0.240561394
AMBUR,0.239476628,0.239476628
AMBUR,0.239066813,0.239066813
AMBUR,0.238760119,0.238760119
AMBUR,0.237840038,0.237840038
AMBUR,0.237533345,0.237533345
AMBUR,0.237226651,0.237226651
AMBUR,0.236919957,0.236919957
AMBUR,0.236613264,0.236613264
AMBUR,0.236790696,0.236790696
AMBUR,0.238442577,0.238442577
AMBUR,0.240094458,0.240094458
AMBUR,0.24174634,0.24174634
AMBUR,0.243398221,0.243398221
AMBUR,0.248353865,0.248353865
AMBUR,0.250005747,0.250005747
AMBUR,0.251657628,0.251657628
AMBUR,0.25330951,0.25330951
AMBUR,0.254961391,0.254961391
AMBUR,0.259917036,0.259917036
AMBUR,0.261568917,0.261568917
AMBUR,0.260757028,0.260757028
AMBUR,0.256679996,0.256679996
AMBUR,0.252602963,0.252602963
AMBUR,0.236294834,0.236294834
AMBUR,0.232217802,0.232217802
AMBUR,0.22814077,0.22814077
AMBUR,0.224063738,0.224063738
AMBUR,0.219986705,0.219986705
AMBUR,0.211832641,0.211832641
AMBUR,0.207755609,0.207755609
AMBUR,0.203678576,0.203678576
AMBUR,0.199601544,0.199601544
AMBUR,0.195524512,0.195524512
AMBUR,0.179216383,0.179216383
AMBUR,0.175139351,0.175139351
AMBUR,0.171062318,0.171062318
AMBUR,0.166985286,0.166985286
AMBUR,0.164204296,0.164204296
AMBUR,0.163555084,0.163555084
AMBUR,0.162905871,0.162905871
AMBUR,0.162256658,0.162256658
AMBUR,0.161607446,0.161607446
AMBUR,0.159659808,0.159659808
AMBUR,0.159010595,0.159010595
AMBUR,0.158361382,0.158361382
AMBUR,0.157712169,0.157712169
AMBUR,0.157062957,0.157062957
AMBUR,0.155115319,0.155115319
AMBUR,0.154466106,0.154466106
AMBUR,0.153816893,0.153816893
AMBUR,0.153167681,0.153167681
AMBUR,0.152518468,0.152518468
AMBUR,0.15057083,0.15057083
AMBUR,0.149921617,0.149921617
AMBUR,0.149272404,0.149272404
AMBUR,0.148623192,0.148623192
AMBUR,0.147973979,0.147973979
AMBUR,0.146026341,0.146026341
AMBUR,0.145377128,0.145377128
AMBUR,0.144727916,0.144727916
AMBUR,0.144078703,0.144078703
AMBUR,0.14342949,0.14342949
AMBUR,0.141481852,0.141481852
AMBUR,0.14083264,0.14083264
AMBUR,0.140183427,0.140183427
AMBUR,0.139534214,0.139534214
AMBUR,0.138885002,0.138885002
AMBUR,0.136937364,0.136937364
AMBUR,0.136288151,0.136288151
AMBUR,0.135638938,0.135638938
AMBUR,0.134989726,0.134989726
AMBUR,0.134340513,0.134340513
AMBUR,0.132392875,0.132392875
AMBUR,0.131743662,0.131743662
AMBUR,0.131094449,0.131094449
AMBUR,0.130445237,0.130445237
AMBUR,0.129796024,0.129796024
AMBUR,0.127848386,0.127848386
AMBUR,0.127199173,0.127199173
AMBUR,0.126549961,0.126549961
AMBUR,0.125900748,0.125900748
AMBUR,0.125251536,0.125251536
AMBUR,0.146613515,0.146613515
AMBUR,0.154621451,0.154621451
AMBUR,0.160095595,0.160095595
AMBUR,0.163936216,0.163936216
AMBUR,0.167776837,0.167776837
AMBUR,0.171617458,0.171617458
AMBUR,0.1792987,0.1792987
AMBUR,0.180728181,0.180728181
AMBUR,0.181505564,0.181505564
AMBUR,0.182282947,0.182282947
AMBUR,0.183060331,0.183060331
AMBUR,0.186169863,0.186169863
AMBUR,0.186947246,0.186947246
AMBUR,0.187724629,0.187724629
AMBUR,0.188502013,0.188502013
AMBUR,0.188952547,0.188952547
AMBUR,0.189369081,0.189369081
AMBUR,0.189507926,0.189507926
AMBUR,0.189646771,0.189646771
AMBUR,0.189785616,0.189785616
AMBUR,0.189924461,0.189924461
AMBUR,0.190094321,0.190094321
AMBUR,0.190089386,0.190089386
AMBUR,0.19008445,0.19008445
AMBUR,0.190079515,0.190079515
AMBUR,0.190059774,0.190059774
AMBUR,0.190054838,0.190054838
AMBUR,0.190049903,0.190049903
AMBUR,0.190044968,0.190044968
AMBUR,0.190040032,0.190040032
AMBUR,0.190025226,0.190025226
AMBUR,0.190020291,0.190020291
AMBUR,0.190015355,0.190015355
AMBUR,0.19001042,0.19001042
AMBUR,0.19496628,0.19496628
AMBUR,0.21420978,0.21420978
AMBUR,0.22062428,0.22062428
AMBUR,0.227038781,0.227038781
AMBUR,0.233453281,0.233453281
AMBUR,0.238489564,0.238489564
AMBUR,0.245096887,0.245096887
AMBUR,0.247299328,0.247299328
AMBUR,0.24950177,0.24950177
AMBUR,0.25170421,0.25170421
AMBUR,0.253906652,0.253906652
AMBUR,0.259193444,0.259193444
AMBUR,0.260603299,0.260603299
AMBUR,0.262013153,0.262013153
AMBUR,0.263423006,0.263423006
AMBUR,0.264832861,0.264832861
AMBUR,0.269062422,0.269062422
AMBUR,0.270472277,0.270472277
AMBUR,0.271882131,0.271882131
