TIC,latitude,longitude
97409519,-30.74965636,332.7143409
99834717,64.96398477,165.1674258
13349647,-8.026947968,131.5804074
35009898,-5.546398821,164.7241219
468148930,-88.56843173,305.5669132
53750200,-27.05039511,103.5173565
400476523,59.58913129,295.5589065
72985822,-42.41360953,189.2971893
229586455,75.14524815,271.3690961
259962054,-67.68765901,43.01870757
70785910,-30.33627856,1.583613236
13023738,-29.5903195,347.0847927
233602827,64.4191998,282.7377705
180145006,-37.94253209,14.52329372
356016119,70.02731556,254.14323
176685457,-19.34765509,141.9206712
380589029,-61.74732427,268.8906975
229791084,69.57085187,284.443974
229811538,-24.14420232,198.635676
429358906,-18.91017922,183.9211065
308425348,-58.98300347,167.5828997
420112589,73.19542645,290.1738575
220479565,-54.17720139,75.84608801
156075294,-48.29356876,10.59463809
49710555,-10.85958616,352.1643918
200593988,11.19457657,85.33539446
207077681,-40.04826775,320.7628948
52280468,-33.54030278,99.86679731
112604564,-29.93789466,112.4192119
102030574,-44.70578108,15.84467151
88977253,-5.768662912,123.0976723
179308757,-69.63792839,79.76589249
248111245,-46.58771827,193.5525455
14344979,-0.737169784,163.7889731
423275733,-23.94616744,140.506391
80432617,-42.36175207,11.6731018
41865539,-39.94781306,21.32232559
188593930,-16.35993689,345.5227512
2758565,-17.44919012,356.2831448
143143769,-30.8117675,89.59897916
199731190,-47.26294683,21.2919774
166833457,-34.32821821,58.42883598
12862099,-11.93813512,3.903206053
27649847,12.22176047,123.3438584
231663901,-55.87179445,318.7369152
66497310,-18.88951109,356.0453157
228507250,-15.80104968,358.0395792
410094645,-22.1981438,133.2589196
175477257,-36.9759897,351.1058246
162689341,51.04108114,246.6920783
66356824,-32.11934894,12.0763062
219860288,71.87139111,257.7464054
315002523,-28.5855828,144.9268701
77951245,-31.4126908,79.00491495
119081096,-18.50250473,136.2384827
220029715,-21.20770074,208.8569456
55650590,-62.52235199,73.73723136
67646988,35.96929602,147.7690653
48103627,-33.21850573,147.4067435
168699373,47.01473488,213.1440479
144301273,-42.96637681,354.4455512
98545929,-31.24440516,109.1045334
13684720,36.06457195,305.5380227
437333618,-23.78118202,207.9077663
14661418,-29.54332154,174.009746
104208182,50.95548595,54.50198098
268301217,-52.38330736,116.3707614
235683377,74.17228352,287.2908051
420112587,73.19634575,290.1738721
81212286,56.4275617,127.033289
139771134,-52.51303146,324.1280878
137881699,53.95088942,150.5726948
262530873,-44.41673821,20.49405138
296780789,-14.51131378,142.3471373
267561446,56.86633897,311.5132524
141608198,-73.9846888,88.96058444
289535142,-13.20288756,131.5249701
43064903,40.66899793,302.6674623
165551882,57.22476105,266.7662563
238932509,-53.22677193,94.94288486
73649615,-45.47059669,192.1050665
206609630,-59.58324617,22.55002384
305048116,-28.31977835,353.238178
44745133,-25.34970998,61.65778149
120585579,-38.11081403,4.451467577
38686737,-10.614066,57.86567851
230087585,69.03091301,247.1256518
219879302,67.98915009,261.1294597
166648874,30.45875044,166.1189629
1133072,-28.07657311,131.085907
141768070,-73.39173269,91.93741908
278198753,-78.44274534,111.0362633
80439101,-44.3699301,11.74731083
258871793,66.32812926,287.8947789
400430915,57.32566198,295.3822089
311408969,25.73118177,264.2734743
156016136,-50.31697801,8.923837031
144700903,11.56280139,85.07995102
161032923,-52.21427348,276.3702242
220475245,-56.14134181,75.35067629
260609205,-57.25484065,97.4539312
229091748,-46.27242869,3.797716029
118327533,-37.34299985,10.34448274
287139872,60.70908068,253.4629932
389753172,-47.9455607,351.2909618
260304800,-57.55883765,94.53551269
413376180,-22.5630047,176.7390429
206686292,-34.36111195,344.0606876
59843967,-22.54689307,94.11209014
468987719,10.20664551,128.9257281
139357541,-43.92553894,349.4876674
349518800,-62.09248786,111.2118146
260476837,-59.80481051,96.24819742
70440470,-35.15398731,339.489324
232635922,54.95011124,281.1371461
230375747,63.42983746,285.0206755
441739871,74.30288591,259.5642434
233078665,62.17672979,271.6119265
389900760,65.51491568,23.50413325
1103432,-17.18943511,130.5814567
368287008,27.36079764,232.1329251
78055054,-30.9708365,80.53819807
175476629,-38.22572873,350.977782
415969574,-18.52045038,342.1703188
27966179,-22.53875093,358.7515644
233497719,77.75623046,249.5200832
424733642,22.85008683,199.4127122
235905185,78.7541956,290.8774512
272758199,71.44302597,237.3171231
4616072,-21.91072707,101.9942603
321982642,-47.35541722,3.060954615
307956397,63.77857826,256.6624352
402319411,-14.85994916,353.5400067
114299824,-32.75542105,114.2834141
229111835,-52.23947202,17.48078077
44647437,-25.18997696,59.41050142
172598832,-29.77680407,100.5712682
233047097,60.35645313,268.6609443
262530780,-44.86195706,20.54728584
434105231,-13.45566319,354.3355387
219762508,63.12302373,262.6052298
348673213,56.57016427,35.80715835
243335710,59.67011128,289.8615919
408203470,33.41446683,307.2113344
183675732,-41.70048032,358.2274417
262531275,-42.4817207,20.41929264
387527558,70.7963538,312.3266436
157225097,19.75861373,206.8454618
281541555,-56.31613365,6.70247349
36352297,-3.102141784,102.0798851
369336146,-37.22207298,6.069947056
287563610,-45.59056652,198.1329246
359357695,-75.13189832,182.7268485
44745077,-25.09373841,61.63993326
231702397,-58.94506972,332.9470826
365639282,8.440870772,81.39861111
403136415,-55.37330105,333.5596583
38460940,-62.98722491,61.13321966
20892672,-19.48951071,1.399014156
382463648,-45.90950705,353.1048688
115242351,-36.11441117,6.176882683
8988289,-9.882091372,354.7592891
9100874,-22.67737855,350.5784372
379240073,-55.38791623,283.1195036
378976682,6.686664145,197.748916
98283926,-33.43733384,108.4523952
36440357,-0.672769311,102.194639
289793076,-26.09667607,316.9614632
157266693,-33.86005658,176.6285046
244161191,-5.911267885,4.883093821
1528696,-30.39936645,75.79542865
201642601,-59.57937696,288.6719782
343628284,57.77137353,316.3241299
272212970,-46.13642353,180.2088261
19684256,-31.26930311,140.0876902
355703913,-62.46933785,0.774459636
42821097,-0.170703432,97.03357762
348538431,-15.76462431,121.6293654
108645766,-28.48317776,112.4453954
206352378,-53.03901743,355.0154809
308307606,-60.86568199,120.1999622
29344935,-25.68733303,313.2154704
178879588,-28.19728723,67.41855381
77044471,-30.01302956,358.5587429
118586896,-38.04316728,10.92230079
363851359,-44.68880523,200.634885
180285396,-36.68836864,14.71390958
7088246,-50.06734584,286.366701
6663331,-49.13848775,284.3996885
9032368,-11.26949654,355.9018693
437261733,-22.38818101,170.3244376
259168516,65.97436723,292.3133807
441738827,72.74686479,259.2538462
32090583,-68.73945051,58.42034938
33911302,-23.9979263,355.8449164
33521996,-19.03165848,88.14681939
348755728,-12.93065746,134.0891098
251852984,-32.05931224,8.202810269
403693875,11.04344658,105.006208
14614418,-29.15604277,173.9574046
272086159,-72.20773912,115.0032552
156002449,-50.72928714,8.481895248
305048087,-29.41505245,353.2427915
230086768,66.14361427,246.6245844
206669860,-34.50273746,343.6330401
369960846,-88.09625552,173.8137518
219187649,-18.61731782,171.2060708
260271203,-58.22980989,94.21807984
100099031,-46.94533347,24.27237202
142748283,74.82753413,151.6191273
234112540,0.815251913,101.2772529
219728669,23.12097865,197.0721224
100014359,-47.88205785,23.28050175
251855940,-32.16652769,8.65967155
308208458,-34.39213456,5.696965513
155995204,-52.04937543,7.658546076
387690507,12.8818478,103.4127729
271971130,-73.57745186,113.8510691
32499655,-27.97257687,84.3267664
251878904,-34.21490389,9.691980269
181804752,-16.40619047,165.6914766
274762761,38.23080798,301.3475332
178709444,-47.82139085,166.0757629
366576758,11.92226557,127.8829699
158297421,-49.66496345,287.4843766
432008938,-23.69588755,120.6934573
89256802,-26.42367576,58.72489768
204317710,-21.27193016,346.0750927
366622912,11.63071919,128.0671352
90504905,26.31955549,290.5723702
360156606,-72.45180427,186.7679385
158170594,43.68093099,286.1103154
302895996,15.55610746,83.11662648
44737596,-25.40891384,60.94933059
234825296,0.226905131,97.720426
348755723,-12.93488187,134.0879543
192826603,-36.6308046,82.71438453
5868998,-23.77356389,187.7821538
470381900,48.81991372,65.28056346
396720998,-54.14717529,65.6553246
9804616,-9.276779365,47.64312529
318937509,2.848120046,112.3814736
234523599,-61.75601663,15.5511718
438490744,16.58960968,100.255976
427654774,70.19002051,349.2873388
237751146,4.028963165,104.3317553
466840711,-61.14626033,166.9799197
32830028,-24.84221798,86.75217021
37168957,-0.031590453,98.1724071
61988212,-47.58339245,178.0744855
434486077,-23.50804972,156.5727944
281909674,-5.086441706,102.7211361
218795833,-19.66291707,124.6069502
12423815,-26.28239659,2.568740698
355509914,-59.08775736,15.5248899
146463781,-31.55681835,123.8855591
431999925,-20.00983027,120.7896511
425934411,-62.8478975,4.605801872
143271144,-30.83293044,90.72749692
219189765,-19.55712967,171.0149696
280210963,-1.296428777,100.7656798
49771092,-28.13467802,96.06623531
170849515,-32.32025124,70.33979417
11561667,-27.39278175,149.8237866
51024887,62.18970895,42.15414606
53593457,-3.925550618,100.3060092
146846569,-44.62238675,160.8913727
82362447,-47.65151285,124.2495142
398733009,-9.046006357,32.16973956
120916706,-25.09737222,37.10813246
31858844,-32.86132711,289.4785411
77228304,-41.24623722,69.11619732
267574918,53.50925047,284.4139319
298666530,58.20494479,278.3998148
